photo_id,business_id,caption,label
-_8jTA68o1mH2AxTU0QhAQ,oBX1gy7oj6w6W3VocRQaGw,,food
O0DDjtopnYEEcAJJ8xs-1g,nDZWoEznY5-oSCc2HvoMtA,"You sure make some sexy pizza, Gramma.",food
HuIxUB0cD24Y8AN0x_R_Ow,aEnoF_79jQE83s-I756n8w,,inside
vG-0ri83omk-3iHezjLN4g,v3BLVPLRo2Egeak29B9lug,,food
mqZb-DA-n2h1zPMqqGysmA,jpOLEg5CrGrLNn5pMhWzmg,resto-lounge's interior -tables by the balcony that overlooks the bar,inside
lnzTt90VaRyS_EoKUBWJZA,jpOLEg5CrGrLNn5pMhWzmg,seared rare yellowfin tuna,food
Dpy6gzYpgd3mnZI-Rc1Gow,abIzzrpso-fjVTjcEvsNwg,"Ambiance? Yeah, they got that.",inside
qypyIzDuWdfIf3jue_ehqQ,irwDkp2eMP2x-4MfunRt8g,,inside
WZ1I1LGE86BB_hcTy12BUw,rq5dgoksPHkJwJNQKlGQ7w,A portion of the loft area upstairs.,inside
5YIMc6LEs2IPrWrNPvpllA,yfxDa8RFOvJPQh0rNtakHA,,outside
0dJpXsxPwQokeqUgLKjLfA,8jlSRdjL4ARMhS3gXrqJmQ,Enjoying the last of the Ruination with some friends!,drink
EPp5kKp0rym4k3cbXJV--Q,vl2IZrNJEA8npSjqXbdwxw,Rick's Adobo Fried Rice,food
zGAwhY6CLOA7_51EfEGI9g,8yjGIa9pv2AWaWqxlt4DDA,,inside
Q4333btG85gWpFnM8_MwJQ,GWS5s8HSm1zjqMLJD7wQLg,,food
qJa-fREA2Po6ZiR_iEyhBg,HnbkGxUs7oWKYDeB-Pk82Q,Delicious!,food
TQlidKcuhMAvtKfRUpf6pg,0P9PCKJBC3TY9Ifcw4Y7Mw,,outside
2_YPBqJNJCwpaTfSEobFrA,2weQS-RnoOBhb1KsHKyoSQ,,inside
BVhYWJHekOGrwybgH5D23A,2weQS-RnoOBhb1KsHKyoSQ,,food
yc6LNA1aVqgjQMzliRAUGA,jhru06vUIVpEPu-_ezj37Q,bar area,inside
_IjrMZsbbW9He0JP-iF5_g,m51uL1LZhKYf2y_yG4NEng,,drink
Ev8IAtVKSVYEapP3QjkJow,oT82GLKa-ntmiV00sd6PGA,American Bistro Cuisine with entertainment nightly.,inside
LTk3Ia99vJDcSxmVycNJwQ,AyEtowSGi9vx0-xFfrgjWw,Chocolate Cake,food
PUUvqlYGmmkN1vrj11t7bA,AyEtowSGi9vx0-xFfrgjWw,In Display,inside
JvtM2XEDGsjBDku3oGoymA,cJWbbvGmyhFiBpG_5hf5LA,,inside
adAyQKM4cnaCgK7_ai3UwA,_-WucYJEk7fSWPrcS9kiSg,Stunning Private Party Room!,inside
KCPiSaJ23mda1vUNfvmRGA,J5ebC7fKqrSF8KuS8d6hgw,,inside
DCqw2O7Fs8g9-K1KD89nPQ,J5ebC7fKqrSF8KuS8d6hgw,,inside
Sn9HsDQ18fv_SQIFoy1exw,J5ebC7fKqrSF8KuS8d6hgw,,inside
mAXiVctUDS9S59yTfY3GEg,CCRgGKhzxSpl38w7yhqKUw,,menu
M2eFLynXHsbt9s-DEo6cRA,CCRgGKhzxSpl38w7yhqKUw,calamari with thai spicy & sweet dipping sauce,food
cBr40PK6UXDty2hhFMxJzw,qmIHO-6T_KEfPC9jyGDamQ,,inside
y1b_3J52iwkpcctXDsbD4g,qmIHO-6T_KEfPC9jyGDamQ,Roasted Royal Trumpet Mushrooms garlic & olive oil - delish,food
iqwoQ-OhlYMMmE4X7PucqQ,qmIHO-6T_KEfPC9jyGDamQ,"Domaine de la Cadette Bourgogne Vezelay la Chatelaine A Chardonnay Dry White Table wine from Chablis,Burgundy,France",drink
T9Qp9GcChM-HZRWZFt_n7Q,qmIHO-6T_KEfPC9jyGDamQ,"2005 Maculan Torcolato (Italy, Veneto, Breganze)",drink
AuR2QPgoslKQd_THhQ1OGQ,qmIHO-6T_KEfPC9jyGDamQ,"with Executive chef Robert Moore & my niece . He's a former chef at Prime, Bellagio!",inside
5zNhrfIZ6RgwJvlMJ1sgzg,qmIHO-6T_KEfPC9jyGDamQ,"Another chef with my lil niece! Thank you chef, she was crying!",inside
HYyxhPTiWu65ThedFjiUkA,iUYAqWKoBdHqYNMDzOXb9w,,inside
ZWUSu5g-APDZqB0ulCkKHg,AjWFFZN8KwyqJzzi0DyEsw,le combinaison,food
4epplk-ZgDc5wN3PXZCDXA,fE9SP84G6TZrv36FLbCy7w,Great location for Company Holiday Party,inside
gQcNo_DOPc6h1WLpP3a0uA,fE9SP84G6TZrv36FLbCy7w,,inside
Kv6a_owOOmAelg_Op3KZlA,-vCLrTTgw6pBufdarW8ynA,,food
34qly8mHmOWQckvwYRyoCg,-vCLrTTgw6pBufdarW8ynA,,food
iHi3Rj11DC2SYkdj_sqNUw,-vCLrTTgw6pBufdarW8ynA,,food
W4o5yvHCuP7GeZZzjs0nBw,CZxAlrWOD4Mu2K7FoAcRaA,,food
2Kg-JiOY8qTB_GgNv65s6Q,0PlZmy62LZmy5mA2BE6znw,,inside
-pQ_fZIBGivPeV1nM_rn6Q,t5wRrTWlUNZkhrHGByqI-w,,food
e7DMK-yLlGV5OWHSI2sNcw,AkKZ8bK9KoRUlAU08X9xrA,Breakfast,food
VTYzeCvfrH3_I2JLtUW2Yg,kPtn989-8fkWLB-5Y-JJPQ,,inside
xbYY8IJxrJV-St9-jMGZ8A,4gtPPwx8fBWJ9FGtQqQA0Q,,inside
YxPUeaQHDh9-cI8e-ByrXw,P-nqq5kOv2wV2mB5To5elQ,,inside
ZEF5-myYzLGnAsII_-NWkA,5-kKBLxNF3kYcDVgZyRTmQ,,inside
6ZSoWkV9OIENTXqWsKvA1Q,5-kKBLxNF3kYcDVgZyRTmQ,,drink
8rmpD3oJlwDYqVJXznhNbA,5-kKBLxNF3kYcDVgZyRTmQ,,drink
efvL4is2Sz_wz0RU9TwEjg,5-kKBLxNF3kYcDVgZyRTmQ,,outside
73G9WsI2hceola62TzNNrw,oQylTvXwGIkKFdCjmafKVg,,food
sUJVw-_oafSFU6OkLr548A,rLZDtOjCPhXZx1ldZKFzJA,Great photo from Flickr!,outside
sv4hWIGjuBXjSaSbCVKvAg,NtiBsNppXU0XS4zM89dphQ,,inside
jNAu_ooFsYv3VNFAJ6dXIg,dtszGNoYeZnUC2c1o04UZg,,inside
ANZAxf-8nP33p91mYbMyAw,uSI9HRI2lszekJzarBeJvw,,inside
XvaPNmPK_Qh9zi4S2KykhQ,IcB2vuSgA6dilrcBk-G56w,,inside
T0lptr8s-fcQLdjjKfluhQ,4XH5nRjUVKyRNituBAwW6A,,food
9vAv3nlTFw81qnWHGnWObA,4XH5nRjUVKyRNituBAwW6A,,outside
urs6yeh8VwNZioqB706DBQ,cjN5hZuQvZqvceFgRWxcWQ,Royal Noodles,food
uWgwvY4oaUkObCnsEUnxfA,gpXNu4wJzaUKwsJyadBkhw,,inside
_ayajy_dMPRzz_T8Uc387w,Mh84_j7YmRrAcm0DWV4bUw,,food
vcmipY3O5K3H5ypEDLFBCw,8whaol4NzTlIgROeShwBWw,,food
pB0J8Y1pZvjkxESG4c_4sw,TfabYPasZ1oOMN6JLa-yvw,"(spicy, medium, slightly sweet) sauces.",food
EC9eQd5Cu4Yo4rp5127szA,RAh9WCQAuocM7hYM5_6tnw,,food
BXClMok9CZKTaTBWeoolUw,RAh9WCQAuocM7hYM5_6tnw,,food
CbE6E-9WGWNweAjckDQDYA,LYWbyu1EQM2o5hwHG5_Ldg,"Marinated California Octopus - sweet peppers, black tomato, falafel",food
14bLUECeat6wD-fBXabz-g,LYWbyu1EQM2o5hwHG5_Ldg,"Kumamoto Oysters, Meyer lemon, vanilla, spearmint",food
m42nTvrOXLghllLDM14ERw,LYWbyu1EQM2o5hwHG5_Ldg,"Cervena Venison Loin. Brussels Sprouts, Vidalia Onion, Pear Butter",food
y83fsasV6IbuodODHBp_Vg,G1mPdGpIEr4UequrK94LNA,Chicago,food
7TNZ7mGzLOa_ak-78X4S8g,AyEtowSGi9vx0-xFfrgjWw,Almond/Orange brioche,food
7z0sES-d1qBuRV8EQGGhGQ,3uC7Lbc3RgUDTWQlBu4PqQ,,food
UlRZXO1c1Ycqr00Rg-EL0A,I4Nr-MVc26qWr08-S3Q1ow,,outside
QfBv8eH0-U62ccTSd7PbXA,GhGYQ5WI4LdH53591fUMMA,Shumai,food
7NHNmvGXQa61e4jlBLGirQ,zOpfpJ0RcoUU_F9ROiQB_Q,,food
PC_UajQqWEDc87g1x8Y1yw,QlIW78umKyE5d0BLpPh1-w,,food
XftklkVXChsQrHR3UWEb5w,QlIW78umKyE5d0BLpPh1-w,,food
qEtPJgxpt74-QXUnIxulMQ,jwoEWuiXruWHUSB8DeesKA,,inside
GOTrwqha0WLgYsPKdXTBNw,_UCTo0560t8IyOq7TwJIUw,Veal with stuffed mushroom mousse wrapped in Italian sausage garnished with truffle potatoes.,food
mgtp8YPC1OthoprrgUYUqQ,goZV-PlwLJOB8s5O3GruxA,Beef and chicken pad ped.,food
eZzHrS2G6_HWGBiYQ7PxOg,rq5dgoksPHkJwJNQKlGQ7w,inside view,inside
ckLfdH4iyAg_CtmPmjCBPA,IpH4Ngf30TLTBljWvOOt7A,,food
Zh-Du3sTHxx2IJuAdGts1g,Pnw5K6dsMh6Zn_q2qcpnnA,,inside
q3wGoo19C7HJ-QlkQ4PKpA,Pnw5K6dsMh6Zn_q2qcpnnA,,inside
NMaF9lO0ByCWzt176uxQqw,GrwvBAEALujIOPQeOfN1vA,Flour And Corn Tortilla Chips,food
WIjbDQ7-mq39CvO-BNe3tQ,oi3FWENKZ5y_bDCpEb8yOw,Dining room,inside
XFzkB4WnbppR5ObgH4YElQ,4hG2j_ibsNblDgqei05U_g,"The Socialite, the Cachaca Espuma, and our bartender Luis!",drink
-CvOd_Fk53G5aKttdXvqzQ,vAh6WNioOEw7G9tGhd_JQw,,inside
ZDkORZKPC0dujESEh4LAKA,-isxnIljKLVjc9qEhCiaGg,,food
TYOucdKw6mTFlDNofuh0KA,i5snLVanPG1R9foC0QfkXQ,,inside
WaRG9r0m_VlymQe8Cykghg,BBbdKmZwbMQSkcL3h1CC2w,French Fries,food
GrbmNZ_AsQ9Xcqmm5WliqA,BBbdKmZwbMQSkcL3h1CC2w,Mushroom Swiss Burger,food
dlSvJ5ZrodMwbUoeZ7TPaw,bgvm73MMjC2f5qo_RgXOXg,,inside
M0sSqT5kYpjJw3KNcPx4BA,bgvm73MMjC2f5qo_RgXOXg,,inside
IRJCnG9mqoEPcZh5EsdKdw,a_assgoJEpKu2-kyAWFc8Q,,inside
YMJWFtExCVk9zolk5sMLNg,8G3A8xHq9lgTMcSqazfFaA,,inside
JAIchObCjychKHMKa86A1Q,irwDkp2eMP2x-4MfunRt8g,Pope room!,inside
1_K2XqyfgU_2M4ML4Yv_vg,_w5hBpkjHs5_Hv3pLeHtIw,Red sangria,drink
D77aB7QntuNsUF5emDykJw,_w5hBpkjHs5_Hv3pLeHtIw,Pata negra,food
acrIWIZuX6Pn96aKW881mQ,eJ9L40jm5VOXCIq7xs9kQw,just in front of the fireplace !,drink
Udn1KGW7LZMOsHRlxn4taA,eJ9L40jm5VOXCIq7xs9kQw,main room at breakfast time,inside
zR767jnluaVT23nR5WB-og,ca2DGx7BRNqpIoaY3thr0g,,inside
Em1-xFk2V4ZUWRsABigNAg,gTw6PENNGl68ZPUpYWP50A,Mixed Dolsot Bibimbap,food
wgl4l36khro1UZZcMifA5Q,pu7maVMRHbIUv2x3B_xMHQ,bar,inside
r0DMAq_gtQU86bpgYWjMNw,LynxmsOdpc_odmkSM2bA_w,,food
4GnHXLWpHiXaKeh-wREC4A,oRgoOhwCex1X9j1iQ9ou3w,,inside
Z9vbh_OGLCFGS9ZPTyL1ew,heCI3_2JZ6WQZdWSWHiNXA,,inside
y26yvfQG-liiDVqQjyzwyg,zlHSnkKKZLtkaX9CljvryA,Lounge,inside
FeIKtasftYFEhYSyweq6sg,gcrez7gs0uWy-l9qYvY39Q,,outside
tSzK_wXVG6d_LmK6NWhQhg,5LJ6wKhh7zuJn4XNei9rQA,,inside
V0n1yrVyb6JiBCn4ovRpQA,5LJ6wKhh7zuJn4XNei9rQA,,inside
EFoV4NLuMhnu2A-INnvtsQ,5LJ6wKhh7zuJn4XNei9rQA,,inside
eAtPJfVhC2ADU87TSHaBeQ,aKMbGbtYkiEwkV61GsZgYw,http://hypertaverne.com,outside
Lb2deAH6pAh_kKeeLfcxug,eHL-mjHj4fs4x4z3ohxEeA,,outside
9yA-fv7LZRmSwil7XOHmZA,cnRMezUuLesmJHruUpAECA,,inside
n6ozrWfQs7S78CJDTMqoeA,cnRMezUuLesmJHruUpAECA,,inside
y1yGt1PhcpnOZxR7-dBihw,cnRMezUuLesmJHruUpAECA,,inside
tUN5UQEBmWuOur77_JkvoQ,cnRMezUuLesmJHruUpAECA,,inside
GXblG5i4ZWZ30bgTR-6iWg,7NTq15OzsVcDuceKuusvBw,,food
QuPIUar81AKJubClk8n17g,cPmThZ7Ugpd8eJnIObOy0Q,,food
jj97SPTocJnZeuPNdumw4w,HQcel0uvg7N7KfhHJChfSQ,,food
wT7IuQsbP7PlsqKXxsmEYw,HQcel0uvg7N7KfhHJChfSQ,,food
ZRDTElktDRJmf3I7LHKRTA,HQcel0uvg7N7KfhHJChfSQ,,food
8tgRE0bhc5CqeWuo8Iya2w,8G3A8xHq9lgTMcSqazfFaA,,food
BqC5usyU15Yxsrj658Uuzg,8G3A8xHq9lgTMcSqazfFaA,,food
f8tb2PQttwa5SOaKga8jZw,8G3A8xHq9lgTMcSqazfFaA,7 layer carrot cake,food
_xSKZykd90SQui7WQAZFtA,8G3A8xHq9lgTMcSqazfFaA,,drink
zVNlFvxKBWuIheb5aZoi9w,8G3A8xHq9lgTMcSqazfFaA,keith's,drink
CT9TdN3yNB-d_dR3n7ALTg,8G3A8xHq9lgTMcSqazfFaA,french toast,food
edHpV3WNw0wpEt5NrCeoXw,8G3A8xHq9lgTMcSqazfFaA,mushroom swiss,food
gdolWtgR-tlelvcnDJTF1w,pu7maVMRHbIUv2x3B_xMHQ,,food
UAI5KzNCZFFy3aW-GKtfVQ,pu7maVMRHbIUv2x3B_xMHQ,,drink
DfR6CYvQUBT5K4vgfpwRAg,pu7maVMRHbIUv2x3B_xMHQ,,food
4uZD13khIoJ_zPshJBbMNw,pu7maVMRHbIUv2x3B_xMHQ,,food
TGM2W4KJUS-q7BBPhIoHQQ,pu7maVMRHbIUv2x3B_xMHQ,,inside
FOW9simITpfpXAMxd3Jm7w,ztxAbArApdQIhMoPF_ttiA,,inside
Hhw-Yt-VrpsspnR1BS59bg,Fpm3WvqtrAg2ueh_4pz7iA,Java Fried Rice,food
PVn00O8mOtYYFMMozoGUYg,WKz2Jmmt1B_VbHlAbfQNzQ,Sake,drink
YdLTV1MYCe_L-ZnUK5LedQ,WKz2Jmmt1B_VbHlAbfQNzQ,Poke Salad,food
a1nCMSObUrmyUMCwAtGsvw,rbDqCV2g23K3ZrTxmgoNBg,Night of the Grand Opening at Biscayne,inside
VzAdMHceAcvQeZvBrZgCyw,rbDqCV2g23K3ZrTxmgoNBg,,drink
OFO75scgbVqp4BvRMn9EaQ,rbDqCV2g23K3ZrTxmgoNBg,,inside
2pZ_tTQcdatZEwNkHBZeQA,rbDqCV2g23K3ZrTxmgoNBg,,food
wpBbe0KFBPbJdeRXCR_u1Q,rbDqCV2g23K3ZrTxmgoNBg,,food
mOUX0LUDrtVVh-zQJCHYuA,rbDqCV2g23K3ZrTxmgoNBg,,food
zHTNNwo6oRmAqIGCfTlB3A,WKz2Jmmt1B_VbHlAbfQNzQ,Sushi each for $1.00 Lunch,food
_I7FxeeTHiphtyx6GR88Rg,QJR4qBUHegWEozSQrGmBPw,Vanilla Souffle,food
HoueSH5LUBiA4SiNyBP2iA,QJR4qBUHegWEozSQrGmBPw,Beef Carpaccio,food
Wk__ZxAEDwjylQSDdlXX8g,QJR4qBUHegWEozSQrGmBPw,Tuna Tartare,food
_5D3fFr5qq2HOFGO_qwTjg,QJR4qBUHegWEozSQrGmBPw,Beet Salad,food
CrKajbjDFrSKbRwI1TZuZw,QJR4qBUHegWEozSQrGmBPw,Jumbo Sea Scallops,food
FCwQ3spb-PVlCjRguZx-Tw,H7kB4p-1BsbvL522cqASOQ,Ordering line,inside
BAdCPTwUEqbnobLJSZYYog,Xmhc0rDJ7FyeME9t-GeUtw,Veal Chop at D'Agnese's Trattoria and Cafe Akron OH,food
wWBUDizDzMrbA3ETf7IXbA,CySpYWrovIOGh7hdz9ahOQ,,inside
yzZYzvveiAzOS1LAfqiWvQ,CySpYWrovIOGh7hdz9ahOQ,,drink
k0RGHsh_wAn6DSWmWHaFGg,qtc1YZix_5lHBJTZq7DOpA,Sea Food Salad,food
Sz3_fJm-428dy-KceRKy-w,qtc1YZix_5lHBJTZq7DOpA,Main dining room.,inside
GaxdLXNemdbYQZ0FUgYfbA,fHM09_y3QX3n4a_bIFbk_w,Awesome little birthday platter of phyllo pastry and whipped cream,food
6tM5wRMnn9k5q6KrYD1OSg,soyZ8bv2ZsSpsBv4PGMrTA,Caipirinha from Sergio's,drink
e5fBBN0wgeP0JcxqUFoOAw,Q3SdFs_6P3BPhPPywHZqBQ,Fish cake appetizer,food
quwNDtHHwztC6ro-Nk_DNQ,Q3SdFs_6P3BPhPPywHZqBQ,Green curry tofu,food
SS4C4gDWHlEaMUvU2p5uhw,Q3SdFs_6P3BPhPPywHZqBQ,Chicken... something,food
Bu6Jo8D5e0bTerYd0JqsSg,Q3SdFs_6P3BPhPPywHZqBQ,,food
EWaB3A4oTHSdaBNDvP8JQg,Q7PWryGwFr52WMmfzqCBhA,,food
hI5Lw6F9QZeUA56t1avkVw,m-cg3stOStMAFEV9-8qnVw,,inside
9aNaNsyoBkAoru-x9MGKZQ,KalAJyO0Zpg3K1wVwYXBHA,,inside
Zs1lybMnqC50COebQjOxvg,KalAJyO0Zpg3K1wVwYXBHA,,outside
H2kx9mLa_uY2xzY_AApf4w,gG9z6zr_49LocyCTvSFg0w,,inside
74DsrJ79Hxhnl_WTfxNIXQ,3bd5LGDc0v782OlAWU3R1Q,,inside
7qk4x46VAMWqLdGsqMo2gw,6eRSdODyj9GS0w6zlhrWkg,From Website.,inside
XowMspYbIQD26osnCMzsow,PdCxX1QJnlBkvnG9fFjWYg,,inside
HKBr79mmmLKEqCvDPyy5Vw,PdCxX1QJnlBkvnG9fFjWYg,,inside
q9h_19aXevCVsMY-sszFig,PdCxX1QJnlBkvnG9fFjWYg,,food
C96I6PPwGeS3esVxveu_bQ,PdCxX1QJnlBkvnG9fFjWYg,,food
NPruY460O1JX-XsBT-KO8Q,r8u48_iu_xyHHD2ZH9GmhQ,,food
9FYSHiGbrD3ufpk6fAbrsg,r8u48_iu_xyHHD2ZH9GmhQ,,food
M8uKtGogkavntgQADFz5GA,r8u48_iu_xyHHD2ZH9GmhQ,,inside
kJjfQoMwi1F6lAk_TDdjcw,qSP6RqBJUyJRsQKTarlo6g,inside the lounge,inside
KCDZ0L7xHJJ1KptCrRLWUA,l3bmBkr8_Pw3G-QkX0tPrw,Glass noodles with tofu,food
ErNMWGQWnrh8sRZHojKoLA,WrHu03srbhJAw6bnTIixdw,,food
z_RnLxQ2KKzS2WI1mMxJ5g,fAo-3jt3oD69nwnr5M6FLQ,,food
K7pdiDPyWlnH3r6rexJpIA,Ay34xZOFax3X23zaA3nwdg,Seafood pasta,food
J61BRLxL3JIRapPoH-4qdg,PdCxX1QJnlBkvnG9fFjWYg,,inside
bsiP3OyL7QGbV3yVeyb_jA,9DHE9JieR80pYkpyr19iZQ,,outside
PPgKv5TA0W0ZE5Kn7NAAsw,9DHE9JieR80pYkpyr19iZQ,,inside
GyCIlTtSIkJH0xGnOLzPTg,j5nPiTwWEFr-VsePew7Sjg,,drink
j0L1XEss1le-5QETKPKjQw,e2zO5THDYoDOcyXcWnQv5w,black cod,food
3R7F_uSTeeMl7ItxMr4V6g,e2zO5THDYoDOcyXcWnQv5w,venison tartare,food
UYhdLLLUq0xoMvtiuS-QDw,e2zO5THDYoDOcyXcWnQv5w,Steak,food
zjnOImsuCqSqMmTGGx2S4A,rq5dgoksPHkJwJNQKlGQ7w,,inside
FnVZWFbiwJI9saL6DagOkw,rq5dgoksPHkJwJNQKlGQ7w,,inside
0dMH0U8irE1n3MPR9Za4tQ,rq5dgoksPHkJwJNQKlGQ7w,,inside
7xidLIMcWQHBs8jqht5ing,jlcnzJ_0Sr2w3l7Z9HaVow,Mongolian Grill area,inside
n_U-RzpaTRgMa4Bh5kuTGw,irx72bUk68BCHmKN9ZYHCA,Salmon Avocado Roll,food
RmgLinBJ03vBOQLNLtQXig,uQbMjWAS5HFCA3e86V-rng,"Loster rolls!!!!! If you haven't , you should...Lots of lobster NO filler.",food
u55E5B4H7XWQqzA7bJzg5A,G3JEEOyJJDjERPubHNbiZg,,inside
YtQVRbY5ueD_Tp18JPvlYg,9MfAMuc_f_dxqRgOxmF7ow,,inside
rRvCMyH2o_0ybKTK5cQ0Fg,qpq8KuMyPSwraUFfRVOMQg,Sunday jazz at 4:30 p,inside
sXSN8ykraW8GkJ9G-wpV0Q,FlDrZAqMcDVtbxJ19M6EQg,Hand-Scooped IceCream Milkshakes,drink
b2T6QI6NVVr105tqeqjTHQ,lZ8T7NFAo1JGAAopTV_OTQ,Photo credit: www.loschilitos.ca,outside
XnFbmvHjGJitYu-kp9II_g,BgQ5ob0QiZfO5YbgI7VyFw,Celebrating 10 years in Mesa!,outside
tKQtdj9cnLhly8r138tl1A,BgQ5ob0QiZfO5YbgI7VyFw,Blackboard Specials.,inside
q504f0gCMHVI2Fvarpd_Kw,N6MzDoao6s68nAIW8vS9dQ,Seriously good chicken wings!,food
Cb9PlBJGqpEKplG3DLeFqQ,N6MzDoao6s68nAIW8vS9dQ,,food
Vf53Rb3-tiproNisNpclsw,sqRX-XLlhx4rs2c1TpBf8A,,food
giSYweA46OnQ2qNJqlNRLw,sqRX-XLlhx4rs2c1TpBf8A,,food
EQgpAcfI5b-BlrkCegrSIQ,sqRX-XLlhx4rs2c1TpBf8A,,inside
5FIqVgMITin9U2r1chKUAA,sqRX-XLlhx4rs2c1TpBf8A,,food
6SfUXEmrNiMiT9EYQseKOQ,sqRX-XLlhx4rs2c1TpBf8A,,food
WRRxvGE-w78hZ2r4eIAbcQ,sqRX-XLlhx4rs2c1TpBf8A,,food
L4JTVj-OyZqBSDg_qVWzqw,sqRX-XLlhx4rs2c1TpBf8A,,food
kRc8ODujPAC6rEufNdaBQQ,sqRX-XLlhx4rs2c1TpBf8A,,food
ZCRJUbaAUqMTAgsAotsjAQ,sqRX-XLlhx4rs2c1TpBf8A,,food
_fokbC5Erh_VsSXAV5e7wg,sqRX-XLlhx4rs2c1TpBf8A,,food
9Bw_5EpC6wDPA3FJVb17Ag,sqRX-XLlhx4rs2c1TpBf8A,,food
tPFmHI3KpMnuO25Vg0qfmA,sqRX-XLlhx4rs2c1TpBf8A,,food
RL8crqSb1VlAayKobMxcng,sqRX-XLlhx4rs2c1TpBf8A,Grilled pork cheek,food
_5ToCLhQYYpOvAuMKYHv8g,sqRX-XLlhx4rs2c1TpBf8A,Green tea soba,food
mqTdINdPcv-ElnkRW6moVA,sqRX-XLlhx4rs2c1TpBf8A,Japanese eggplant,food
U8bdz4KhfqRwJ4hvTVahKQ,sqRX-XLlhx4rs2c1TpBf8A,Geoduck,food
pGbVsXShAwkZsWQ0Ao_ecA,sqRX-XLlhx4rs2c1TpBf8A,,food
vNSBNg0ITJUlfNJI_Bqezw,eoHdUeQDNgQ6WYEnP2aiRw,,inside
pIp0jFujydphkqlqP9YR6A,eoHdUeQDNgQ6WYEnP2aiRw,kobe beef slider,food
cfSvANTx-4RHsbnGUBRoJQ,J4nJBVj3cC0n1dqDhr3xCQ,Ho Ho Ho,inside
S5JCuhH7AI2EeGUppBm_TA,FNe5PPA9pyj8FjcDefCBpg,Spicy Orange Chicken,food
zcsvCNq-hcuCs_LxlPzcbw,FNe5PPA9pyj8FjcDefCBpg,Larb Duck,food
i4Y_syRY0qgYdpR0zsBbsg,Qihead6oTtWCwde3TBqlGg,amazing pankcakes,food
8fX7bB9JREIqYkc6mebCqg,5aK167zvZhGs_i7Vf4A1NQ,,inside
KssUgv8frbyOu28TzJqwww,5aK167zvZhGs_i7Vf4A1NQ,,food
W5Sa4Q8Bgnx3sqX-XRCbYw,5aK167zvZhGs_i7Vf4A1NQ,,food
WrT32BuKs8Hz3YhpKoG44Q,5aK167zvZhGs_i7Vf4A1NQ,,drink
F1YAQSufW1r1sWaiMkOjRg,STtrEGylaYOXoXQFLP5OAQ,,drink
GR115tJDXQZwip3yhIE7SA,STtrEGylaYOXoXQFLP5OAQ,,inside
PlAz5XmJjw2qp61IVycVzQ,9cM7MCXiHuosXpD-z-ozZQ,,outside
BFhLzx8UIXgq1BFThYCP_w,R_ZlcX46pPdjhjmfd043LA,"Top of the World, Las Vegas | 10oz. USDA Choice Filet with Red Wine Mushroom Sauce, served with roasted portabello mushroom.",food
KRPjcS2x51LRyxJI2dkHdQ,fzHBvd0HZm1yB3UIMqZ3bA,Pork & Tofu meatball,food
o4TSWhlouJwAiiSmX8jJXw,K0j_Znzin0jShXVnpvW86A,,inside
TcjAQOBz07rgJ082HQX3ZA,GJ_bXUPv672YwNg4TneJog,,outside
Us_7BkWk5SyuehVSs_wtuQ,XnJeadLrlj9AZB8qSdIR2Q,trembling parsley royal,food
2HxT5Sbrh6Qe7vq2n3Pb1g,XnJeadLrlj9AZB8qSdIR2Q,crispy toast topped with cepes mushroom,food
NbmbSbHgUQfLtIJWbeoP1Q,XnJeadLrlj9AZB8qSdIR2Q,ginger matsutake tea,drink
gxHRJoVRx5kFXJ5LYFW9uA,XnJeadLrlj9AZB8qSdIR2Q,chestnuts veloute with smoked lardons foam,food
CUs6Vr4vJ8HEfuiPRswvIw,XnJeadLrlj9AZB8qSdIR2Q,spring root and spout veggies with argan oil,food
wF-BpM3-1FEs3vo1oqYK-w,XnJeadLrlj9AZB8qSdIR2Q,,food
7LI7Sz8rGx7m5JGJYpkXNg,XnJeadLrlj9AZB8qSdIR2Q,petit four cart,inside
OzNKz-BdrnEIyDzBEZ_E_g,XnJeadLrlj9AZB8qSdIR2Q,fresh pineapple inside a crunch meringue,food
ISiKvo4pSf92VxzPzau2sw,ObCV8RUxYqJfnwh7uZGMww,,food
B94Em1oc7yUGu1WO7nmVoQ,aO1gAp41n8w8zpxTiHdLNA,,food
Fdtqc-M9_eO4VywnbQqqyw,aO1gAp41n8w8zpxTiHdLNA,,food
pmGzsLS8uPamturJQ434mA,aO1gAp41n8w8zpxTiHdLNA,,drink
zPE-sE9wWccfz4ozgNI-CQ,tuv-XKXejzGNzkRqNFCKiQ,Oaties,food
t3krurl1-fauBH72pyvL8Q,GkY6UWWn0Fz2ehcuBp66pg,Satay chicken kabobs,food
KRsCF6DpidyTUEkK3NKezg,s5TJlFtdXcx_tXC4tlttlw,,inside
ypzMFd0rvBYRQnXIYMQDnA,47cGaMMgoQfIGrxjXwaeew,,food
7G5ckERW2Drdj1mCvorMyg,CBfZ8EN06kAgGlPGW5utNg,the stage and the dancefloor,inside
CGDW2OFw2H6oyFau_9qaDg,diY31IEunbV8MfDh81FS1A,BBQ Ranch Smash Chicken,food
JBVkACrslAuSl4s3L8z29g,ujHiaprwCQ5ewziu0Vi9rw,,food
11hCjAA8m0npupZ3NlJazg,ropJyZdmv6NeDU2Vz1I_Hg,Golden Buddha entrance at night,outside
1uJPygSAym9QNxGIEK_vow,II5ddAZcux8Ffw6zuvY7FQ,,inside
